中国,CN,华北,100000,河北省,130000,保定市,130600,蠡县,130635,联通,100026
中国,CN,西北,600000,甘肃省,620000,白银市,620400,,-1,铁通,100020
中国,CN,华东,300000,江西省,360000,萍乡市,360300,上栗县,360322,电信,100017
中国,CN,西南,500000,四川省,510000,阿坝藏族羌族自治州,513200,,-1,联通,100026
中国,CN,华北,100000,内蒙古自治区,150000,赤峰市,150400,,-1,铁通,100020
中国,CN,华中,400000,湖南省,430000,益阳市,430900,,-1,中信网络,1000117
中国,CN,东北,200000,黑龙江省,230000,鸡西市,230300,,-1,联通,100026
中国,CN,华东,300000,江苏省,320000,镇江市,321100,京口区,321102,电信,100017
中国,CN,华中,400000,河南省,410000,焦作市,410800,,-1,移动,100025
中国,CN,华南,800000,广东省,440000,云浮市,445300,,-1,恒慧通信,1000126
中国,CN,华北,100000,北京市,110000,北京市,110000,,-1,国安创想通信,100037
中国,CN,华南,800000,广东省,440000,深圳市,440300,,-1,沃通电子商务,1000147
中国,CN,华北,100000,天津市,120000,天津市,120000,,-1,电信,100017
中国,CN,华东,300000,安徽省,340000,六安市,341500,寿县,341521,电信,100017
中国,CN,华东,300000,浙江省,330000,杭州市,330100,,-1,天威宽带,100076
中国,CN,西南,500000,重庆市,500000,重庆市,500000,沙坪坝区,500106,鹏博士,1000143
中国,CN,华东,300000,山东省,370000,烟台市,370600,,-1,铁通,100020
中国,CN,华南,800000,广东省,440000,梅州市,441400,五华县,441424,电信,100017
中国,CN,华南,800000,广西壮族自治区,450000,来宾市,451300,,-1,铁通,100020
中国,CN,华东,300000,山东省,370000,德州市,371400,,-1,电信,100017
中国,CN,华北,100000,河北省,130000,唐山市,130200,,-1,移动,100025
中国,CN,华东,300000,上海市,310000,上海市,310000,,-1,数讯信息技术,1000187
中国,CN,华南,800000,广东省,440000,珠海市,440400,,-1,移动,100025
中国,CN,华北,100000,河北省,130000,邢台市,130500,平乡县,130532,联通,100026
中国,CN,华东,300000,福建省,350000,龙岩市,350800,,-1,联通,100026
中国,CN,华中,400000,湖北省,420000,武汉市,420100,江夏区,420115,电信,100017
中国,CN,华南,800000,广东省,440000,珠海市,440400,,-1,铁通,100020
中国,CN,东北,200000,辽宁省,210000,沈阳市,210100,皇姑区,210105,联通,100026
中国,CN,华东,300000,福建省,350000,福州市,350100,连江县,350122,电信,100017
中国,CN,西北,600000,新疆维吾尔自治区,650000,吐鲁番地区,652100,,-1,铁通,100020
中国,CN,华北,100000,天津市,120000,天津市,120000,南开区,120104,鹏博士,1000143
英属维尔京群岛,VG,,,,,,,,,,
中国,CN,华中,400000,湖南省,430000,长沙市,430100,,-1,华夏光网,1000176
中国,CN,华东,300000,福建省,350000,南平市,350700,武夷山市,350782,电信,100017
中国,CN,东北,200000,黑龙江省,230000,哈尔滨市,230100,,-1,鹏博士,1000143
中国,CN,华东,300000,江苏省,320000,苏州市,320500,,-1,广电网,1000139
中国,CN,西南,500000,重庆市,500000,重庆市,500000,云阳县,500235,联通,100026
中国,CN,西北,600000,宁夏回族自治区,640000,吴忠市,640300,,-1,电信,100017
中国,CN,华北,100000,北京市,110000,北京市,110000,昌平区,110114,,-1
中国,CN,华南,800000,广西壮族自治区,450000,柳州市,450200,,-1,视通宽带,100083
中国,CN,华东,300000,安徽省,340000,宣城市,341800,,-1,联通,100026
中国,CN,西南,500000,四川省,510000,自贡市,510300,自流井区,510302,电信,100017
中国,CN,华东,300000,山东省,370000,济南市,370100,,-1,天地网联,1000123
中国,CN,华东,300000,山东省,370000,潍坊市,370700,,-1,电信,100017
中国,CN,华东,300000,江苏省,320000,,-1,,-1,教育网,100027
中国,CN,华南,800000,广东省,440000,东莞市,441900,,-1,天盈信息技术,1000161
中国,CN,华中,400000,河南省,410000,,-1,,-1,长城互联网,1000313
安哥拉,AO,,,,,,,,,,
中国,CN,华东,300000,江苏省,320000,南京市,320100,,-1,鹏博士,1000143
